2026-05-21 09:10:11 | INFO     | hidemium_controller.gui | Logging started. file=C:\Users\Sieu Toc PC\Downloads\hidemium_controller\logs\hidemium_controller_20260521.log pid=38964
2026-05-21 09:10:11 | INFO     | hidemium_controller.gui | GUI starting
2026-05-21 09:10:11 | INFO     | hidemium_controller.gui | Start action: refresh
2026-05-21 09:10:11 | INFO     | hidemium_controller.gui | API POST http://127.0.0.1:2222/v1/browser/list?is_local=false
2026-05-21 09:10:11 | DEBUG    | hidemium_controller.gui | API request body: {"page": 1, "limit": 100, "search": "", "orderName": 0, "orderLastOpen": 0, "date_range": ["", ""], "folder_id": [3024], "status": ""}
2026-05-21 09:10:11 | DEBUG    | hidemium_controller.gui | Token fetched OK
2026-05-21 09:10:12 | INFO     | hidemium_controller.gui | API response POST http://127.0.0.1:2222/v1/browser/list?is_local=false -> HTTP 200 in 211ms
2026-05-21 09:10:12 | DEBUG    | hidemium_controller.gui | API response body: {"data":{"type":"success","title":"Load successfully","content":[{"uuid":"22c69be3-0913-425f-b422-42bc0888aa7e","config":null,"directory":"2026\/05\/14","file_name":"22c69be3-0913-425f-b422-42bc0888aa7e.zip","can_be_running":true,"proxy":"","created_at":"2026-05-14T07:32:00.000000Z","created_at_diff":"6 days ago","id":263033,"folder_id":3024,"check_open":1,"name":"Profile_0240","version":146,"browser_type":"hidemium_v2","os":"win","note":"","last_open":"2026-05-21 09:05:49","last_open_diff":"9 minutes ago","transfer":"","source_version":"146.0.0.0","shares_role":"","shared_uuid":"","status":"NOSTATUS","status_chil":0,"tags":[],"status_id":null,"option":{"last_sync":1779328857053,"app_version":"4.2.8"},"disk":"hidemium_storage_khachyoutube","browser":"chrome","listing":null,"proxy_optimize":null,"is_lock_session":false,"pinned":false,"pin_created":"","is_block":0},{"uuid":"22bc937c-28fa-496b-8374-c0d586d13d44","config":null,"directory":"2026\/05\/09","file_name":"22bc937c-28fa-496b-8374-c0d586d13d44.zip","can_be_running":true,"proxy":{"uuid":"22bc939c-5d4a-49fd-8d53-c9cc9ef8a071","title":"","ip":"ntviet.mikproxy.online","port":"10455","user":"U7TY2S","pass":"ntviet","type":"HTTP","city":"Haiphong","state":"","isp":"Vietnam","country":"VN","note":"","details":{"ip":"171.251.46.121","asn":{"asn":"7552","isp":null,"name":"Vietnam","proxy":null,"zip_code":"04000","risk_score":null,"country_text":"Vietnam","operator_name":null,"connection_type":null},"loc":"20.86481,106.68345","org":null,"city":"Haiphong","ipV6":null,"tags":{"is_tor":false,"is_vpn":false,"is_bogon":false,"is_proxy":false,"is_abuser":false,"is_mobile":false,"is_crawler":false,"is_datacenter":false},"region":null,"country":"VN","timezone":"Asia\/Bangkok","customBooleanColor":{"Tor":null,"Vpn":null,"Proxy":null,"Active_Tor":null,"Active_Vpn":null,"Bot_Status":null,"Recent_Abuse":null,"Search_Crawler":null}},"info":"","browsers_count":0,"status":"LIVE","created_at":"2026-05-09T07:50:24.000000Z","created_at_diff":"1 week ago","updated_at":"2026-05-21T02:08:31.000000Z","updated_at_diff":"6 minutes ago","proxy_config_id":null,"proxy_config":null,"proxies_count":0,"is_private":0},"created_at":"2026-05-09T07:50:03.000000Z","created_at_diff":"1 week ago","id":263001,"folder_id":3024,"check_open":1,"name":"Profile_0228","version":146,"browser_type":"hidemium_v2","os":"win","note":"ynhi260201@gmail.com","last_open":"2026-05-21 09:08:31","last_open_diff":"6 minutes ago","transfer":"","source_version":"146.0.0.0","shares_role":"","shared_uuid":"","status":"NOSTATUS","status_chil":0,"tags":[],"status_id":null,"option":{"languages":{"country":"VN","language":["vi"],"languagesContent":"vi-VN,vi,en-US,en","fillLanguagesBaseIp":true},"last_sync":1779329018751,"app_version":"4.2.8"},"disk":"hidemium_storage_khachyoutube","browser":"chrome","listing":null,"proxy_optimize":null,"is_lock_session":false,"pinned":false,"pin_created":"","is_block":0},{"uuid":"22bc937b-5e81-4541-abb2-4fdef56df192","config":null,"directory":"2026\/05\/09","file_name":"22bc937b-5e81-4541-abb2-4fdef56df192.zip","can_be_running":true,"proxy":{"uuid":"22bc939c-6004-41f4-95c6-fcaacb52bb8f","title":"","ip":"ntviet.mikproxy.online","port":"10456","user":"ULDFOI","pass":"ntviet","type":"HTTP","city":"Bu\u00f4n Ma Thu\u1ed9t","state":"","isp":"Vietnam","country":"VN","note":"","details":{"ip":"27.79.34.169","asn":{"asn":"7552","isp":null,"name":"Vietnam","proxy":null,"zip_code":"63150","risk_score":null,"country_text":"Vietnam","operator_name":null,"connection_type":null},"loc":"12.66747,108.03775","org":null,"city":"Bu\u00f4n Ma Thu\u1ed9t","ipV6":null,"tags":{"is_tor":false,"is_vpn":false,"is_bogon":false,"is_proxy":false,"is_abuser":false,"is_mobile":false,"is_crawler":false,"is_datacenter":false},"region":null,"country":"VN","timezone":"Asia\/Ho_Chi_Minh","customBooleanColor":{"Tor":null,"Vpn":null,"Proxy":null,"Active_Tor":null,"Active_Vpn":null,"Bot_Status":null,"Recent_Abuse":null,"Search_Crawler":null}},"info":"","browsers_count":0,"status":"LIVE","created_at":"2026-05-09T07:50:24.000000Z","created_at_diff":"1 week ago","updated_at":"2026-05-21T02:08:35.000000Z","updated_at_diff":"6 minutes ago","proxy_config_id":null,"proxy_config":null,"proxies_count":0,"is_private":0},"created_at":"2026-05-09T07:50:03.000000Z","created_at_diff":"1 week ago","id":263000,"folder_id":3024,"check_open":1,"name":"Profile_0227","version":146,"browser_type":"hidemium_v2","os":"win","note":"chiencute2k19@gmail.com","last_open":"2026-05-21 09:08:35","last_open_diff":"6 minutes ago","transfer":"","source_version":"146.0.0.0","shares_role":"","shared_uuid":"","status":"NOSTATUS","status_chil":0,"tags":[],"status_id":null,"option":{"languages":{"country":"VN","language":["vi"],"languagesContent":"vi-VN,vi,en-US,en","fillLanguagesBaseIp":true},"last_sync":1779329022822,"app_version":"4.2.8"},"disk":"hidemium_storage_khachyoutube","browser":"chrome","listing":null,"proxy_optimize":null,"is_lock_session":false,"pinned":
2026-05-21 09:10:12 | INFO     | hidemium_controller.gui | Rendered 24 profiles
2026-05-21 09:10:16 | INFO     | hidemium_controller.gui | Scheduler INTERVAL mode: every 60 min
2026-05-21 09:12:28 | INFO     | hidemium_controller.gui | Manual run-now triggered: folder='veo3 ultra đang chạy (23)', batch=10, wait=20s
2026-05-21 09:12:28 | INFO     | hidemium_controller.gui | API POST http://127.0.0.1:2222/v1/browser/list?is_local=false
2026-05-21 09:12:28 | DEBUG    | hidemium_controller.gui | API request body: {"page": 1, "limit": 500, "search": "", "orderName": 0, "orderLastOpen": 0, "date_range": ["", ""], "folder_id": [3024], "status": ""}
2026-05-21 09:12:28 | DEBUG    | hidemium_controller.gui | Token fetched OK
2026-05-21 09:12:28 | INFO     | hidemium_controller.gui | API response POST http://127.0.0.1:2222/v1/browser/list?is_local=false -> HTTP 200 in 192ms
2026-05-21 09:12:28 | DEBUG    | hidemium_controller.gui | API response body: {"data":{"type":"success","title":"Load successfully","content":[{"uuid":"22c69be3-0913-425f-b422-42bc0888aa7e","config":null,"directory":"2026\/05\/14","file_name":"22c69be3-0913-425f-b422-42bc0888aa7e.zip","can_be_running":true,"proxy":"","created_at":"2026-05-14T07:32:00.000000Z","created_at_diff":"6 days ago","id":263033,"folder_id":3024,"check_open":1,"name":"Profile_0240","version":146,"browser_type":"hidemium_v2","os":"win","note":"","last_open":"2026-05-21 09:05:49","last_open_diff":"11 minutes ago","transfer":"","source_version":"146.0.0.0","shares_role":"","shared_uuid":"","status":"NOSTATUS","status_chil":0,"tags":[],"status_id":null,"option":{"last_sync":1779328857053,"app_version":"4.2.8"},"disk":"hidemium_storage_khachyoutube","browser":"chrome","listing":null,"proxy_optimize":null,"is_lock_session":false,"pinned":false,"pin_created":"","is_block":0},{"uuid":"22bc937c-28fa-496b-8374-c0d586d13d44","config":null,"directory":"2026\/05\/09","file_name":"22bc937c-28fa-496b-8374-c0d586d13d44.zip","can_be_running":true,"proxy":{"uuid":"22bc939c-5d4a-49fd-8d53-c9cc9ef8a071","title":"","ip":"ntviet.mikproxy.online","port":"10455","user":"U7TY2S","pass":"ntviet","type":"HTTP","city":"Haiphong","state":"","isp":"Vietnam","country":"VN","note":"","details":{"ip":"171.251.46.121","asn":{"asn":"7552","isp":null,"name":"Vietnam","proxy":null,"zip_code":"04000","risk_score":null,"country_text":"Vietnam","operator_name":null,"connection_type":null},"loc":"20.86481,106.68345","org":null,"city":"Haiphong","ipV6":null,"tags":{"is_tor":false,"is_vpn":false,"is_bogon":false,"is_proxy":false,"is_abuser":false,"is_mobile":false,"is_crawler":false,"is_datacenter":false},"region":null,"country":"VN","timezone":"Asia\/Bangkok","customBooleanColor":{"Tor":null,"Vpn":null,"Proxy":null,"Active_Tor":null,"Active_Vpn":null,"Bot_Status":null,"Recent_Abuse":null,"Search_Crawler":null}},"info":"","browsers_count":0,"status":"LIVE","created_at":"2026-05-09T07:50:24.000000Z","created_at_diff":"1 week ago","updated_at":"2026-05-21T02:08:31.000000Z","updated_at_diff":"8 minutes ago","proxy_config_id":null,"proxy_config":null,"proxies_count":0,"is_private":0},"created_at":"2026-05-09T07:50:03.000000Z","created_at_diff":"1 week ago","id":263001,"folder_id":3024,"check_open":1,"name":"Profile_0228","version":146,"browser_type":"hidemium_v2","os":"win","note":"ynhi260201@gmail.com","last_open":"2026-05-21 09:08:31","last_open_diff":"8 minutes ago","transfer":"","source_version":"146.0.0.0","shares_role":"","shared_uuid":"","status":"NOSTATUS","status_chil":0,"tags":[],"status_id":null,"option":{"languages":{"country":"VN","language":["vi"],"languagesContent":"vi-VN,vi,en-US,en","fillLanguagesBaseIp":true},"last_sync":1779329018751,"app_version":"4.2.8"},"disk":"hidemium_storage_khachyoutube","browser":"chrome","listing":null,"proxy_optimize":null,"is_lock_session":false,"pinned":false,"pin_created":"","is_block":0},{"uuid":"22bc937b-5e81-4541-abb2-4fdef56df192","config":null,"directory":"2026\/05\/09","file_name":"22bc937b-5e81-4541-abb2-4fdef56df192.zip","can_be_running":true,"proxy":{"uuid":"22bc939c-6004-41f4-95c6-fcaacb52bb8f","title":"","ip":"ntviet.mikproxy.online","port":"10456","user":"ULDFOI","pass":"ntviet","type":"HTTP","city":"Bu\u00f4n Ma Thu\u1ed9t","state":"","isp":"Vietnam","country":"VN","note":"","details":{"ip":"27.79.34.169","asn":{"asn":"7552","isp":null,"name":"Vietnam","proxy":null,"zip_code":"63150","risk_score":null,"country_text":"Vietnam","operator_name":null,"connection_type":null},"loc":"12.66747,108.03775","org":null,"city":"Bu\u00f4n Ma Thu\u1ed9t","ipV6":null,"tags":{"is_tor":false,"is_vpn":false,"is_bogon":false,"is_proxy":false,"is_abuser":false,"is_mobile":false,"is_crawler":false,"is_datacenter":false},"region":null,"country":"VN","timezone":"Asia\/Ho_Chi_Minh","customBooleanColor":{"Tor":null,"Vpn":null,"Proxy":null,"Active_Tor":null,"Active_Vpn":null,"Bot_Status":null,"Recent_Abuse":null,"Search_Crawler":null}},"info":"","browsers_count":0,"status":"LIVE","created_at":"2026-05-09T07:50:24.000000Z","created_at_diff":"1 week ago","updated_at":"2026-05-21T02:08:35.000000Z","updated_at_diff":"8 minutes ago","proxy_config_id":null,"proxy_config":null,"proxies_count":0,"is_private":0},"created_at":"2026-05-09T07:50:03.000000Z","created_at_diff":"1 week ago","id":263000,"folder_id":3024,"check_open":1,"name":"Profile_0227","version":146,"browser_type":"hidemium_v2","os":"win","note":"chiencute2k19@gmail.com","last_open":"2026-05-21 09:08:35","last_open_diff":"8 minutes ago","transfer":"","source_version":"146.0.0.0","shares_role":"","shared_uuid":"","status":"NOSTATUS","status_chil":0,"tags":[],"status_id":null,"option":{"languages":{"country":"VN","language":["vi"],"languagesContent":"vi-VN,vi,en-US,en","fillLanguagesBaseIp":true},"last_sync":1779329022822,"app_version":"4.2.8"},"disk":"hidemium_storage_khachyoutube","browser":"chrome","listing":null,"proxy_optimize":null,"is_lock_session":false,"pinned"
2026-05-21 09:12:28 | INFO     | hidemium_controller.gui | Scheduler: 24 profiles, 3 batch x 10, wait=20s, delay=3s
2026-05-21 09:12:29 | INFO     | hidemium_controller.gui | API GET http://127.0.0.1:2222/openProfile?uuid=22c69be3-0913-425f-b422-42bc0888aa7e&command=--window-position%3D100%2C100+--window-size%3D1280%2C800
2026-05-21 09:12:31 | INFO     | hidemium_controller.gui | API response GET http://127.0.0.1:2222/openProfile?uuid=22c69be3-0913-425f-b422-42bc0888aa7e&command=--window-position%3D100%2C100+--window-size%3D1280%2C800 -> HTTP 200 in 2269ms
2026-05-21 09:12:31 | DEBUG    | hidemium_controller.gui | API response body: {"status":"successfully","data":{"uuid":"22c69be3-0913-425f-b422-42bc0888aa7e","remote_port":40000,"profile_path":"C:\\Users\\Sieu Toc PC\\.hidemium_4\\ProfilesData\\22703a13-5484-4f79-89d7-40c872fb2f9d\\22c69be3-0913-425f-b422-42bc0888aa7e","execute_path":"C:\\Users\\Sieu Toc PC\\.hidemium_4\\browser\\hidemiums\\146.0.0.0\\chrome.exe","profile_name":"Profile_0240","web_socket":"ws://127.0.0.1:40000/devtools/browser/709f21c1-fe5d-43e7-9ca6-03f1582f6ef3","handle_id":"0000000002b707d2","status":"RUNNING","message":"","isApiOpen":true}}
2026-05-21 09:12:31 | INFO     | hidemium_controller.gui | [Batch 1/3] Opened 1/10: Profile_0240
2026-05-21 09:12:34 | INFO     | hidemium_controller.gui | API GET http://127.0.0.1:2222/openProfile?uuid=22bc937c-28fa-496b-8374-c0d586d13d44&command=--window-position%3D100%2C100+--window-size%3D1280%2C800
2026-05-21 09:12:37 | INFO     | hidemium_controller.gui | API response GET http://127.0.0.1:2222/openProfile?uuid=22bc937c-28fa-496b-8374-c0d586d13d44&command=--window-position%3D100%2C100+--window-size%3D1280%2C800 -> HTTP 200 in 3007ms
